year,month,cpi,inflation_rate,country_enc,month_sin,month_cos
2001,2,200.73,1.31,0,0.8660254031861399,0.500000001036284
2002,12,171.26,1.4,4,-7.1795860596832236e-09,1.0
2012,6,148.19,0.5,6,3.5897930298416118e-09,-1.0
2014,2,76.45,7.85,6,0.8660254031861399,0.500000001036284
2024,3,230.49,11.61,5,1.0,1.7948965149208059e-09
2019,1,111.8,-1.67,5,0.499999999481858,0.8660254040835881
2006,6,128.15,0.36,0,3.5897930298416118e-09,-1.0
2009,2,52.96,4.75,7,0.8660254031861399,0.500000001036284
2014,3,214.75,8.58,5,1.0,1.7948965149208059e-09
2011,6,239.72,-0.71,7,3.5897930298416118e-09,-1.0
2002,6,73.59,9.21,2,3.5897930298416118e-09,-1.0
2008,4,84.26,5.95,0,0.8660254049810362,-0.49999999792743216
2001,1,255.74,6.26,6,0.499999999481858,0.8660254040835881
2008,7,233.68,-1.81,6,-0.49999999637300596,-0.8660254058784846
2001,2,80.94,-1.02,0,0.8660254031861399,0.500000001036284
1998,6,155.68,11.52,6,3.5897930298416118e-09,-1.0
1996,7,127.94,8.49,4,-0.49999999637300596,-0.8660254058784846
2017,2,90.97,9.11,3,0.8660254031861399,0.500000001036284
2003,6,159.59,0.11,5,3.5897930298416118e-09,-1.0
2020,1,262.99,-1.78,4,0.499999999481858,0.8660254040835881
2008,6,254.07,6.96,3,3.5897930298416118e-09,-1.0
2005,8,196.53,8.52,0,-0.8660254013912434,-0.5000000041451357
1994,8,189.92,10.97,0,-0.8660254013912434,-0.5000000041451357
2024,7,213.66,0.74,5,-0.49999999637300596,-0.8660254058784846
2001,4,293.83,7.73,3,0.8660254049810362,-0.49999999792743216
2014,4,255.83,-0.53,6,0.8660254049810362,-0.49999999792743216
2010,5,103.32,7.35,1,0.5000000025907099,-0.8660254022886916
2012,8,166.71,7.27,1,-0.8660254013912434,-0.5000000041451357
2005,4,236.62,3.55,0,0.8660254049810362,-0.49999999792743216
2003,9,262.04,6.48,3,-1.0,-5.3846893227178126e-09
2020,3,71.14,6.59,5,1.0,1.7948965149208059e-09
1994,9,223.47,1.02,4,-1.0,-5.3846893227178126e-09
2024,2,88.22,7.17,5,0.8660254031861399,0.500000001036284
2012,6,76.49,6.81,3,3.5897930298416118e-09,-1.0
2018,5,260.88,3.73,7,0.5000000025907099,-0.8660254022886916
2000,5,246.65,1.83,3,0.5000000025907099,-0.8660254022886916
2007,11,236.65,7.87,5,-0.5000000056995618,0.8660254004937951
2001,6,56.05,3.58,6,3.5897930298416118e-09,-1.0
1998,10,114.21,7.65,0,-0.8660254067759328,0.4999999948185802
1999,7,157.78,6.22,5,-0.49999999637300596,-0.8660254058784846
2006,4,270.01,0.78,7,0.8660254049810362,-0.49999999792743216
1996,4,180.79,11.06,5,0.8660254049810362,-0.49999999792743216
2002,12,174.66,5.67,3,-7.1795860596832236e-09,1.0
1998,9,51.15,-0.02,2,-1.0,-5.3846893227178126e-09
2016,4,257.44,4.19,3,0.8660254049810362,-0.49999999792743216
1991,8,196.27,1.88,3,-0.8660254013912434,-0.5000000041451357
1994,10,142.84,-1.13,3,-0.8660254067759328,0.4999999948185802
2018,1,90.13,3.5,1,0.499999999481858,0.8660254040835881
2008,4,154.83,11.84,1,0.8660254049810362,-0.49999999792743216
1997,2,109.68,11.47,1,0.8660254031861399,0.500000001036284
1990,11,162.55,3.06,7,-0.5000000056995618,0.8660254004937951
2011,10,126.62,0.58,3,-0.8660254067759328,0.4999999948185802
2006,5,60.99,0.74,7,0.5000000025907099,-0.8660254022886916
1996,2,298.11,11.45,6,0.8660254031861399,0.500000001036284
2014,7,161.96,2.19,7,-0.49999999637300596,-0.8660254058784846
1993,10,253.39,2.8,4,-0.8660254067759328,0.4999999948185802
1995,7,79.03,5.43,0,-0.49999999637300596,-0.8660254058784846
2020,9,202.19,0.88,5,-1.0,-5.3846893227178126e-09
2008,4,181.23,9.46,5,0.8660254049810362,-0.49999999792743216
2016,5,288.4,8.0,2,0.5000000025907099,-0.8660254022886916
1999,3,250.9,8.87,6,1.0,1.7948965149208059e-09
2015,7,153.32,4.81,7,-0.49999999637300596,-0.8660254058784846
2008,5,248.58,2.32,7,0.5000000025907099,-0.8660254022886916
1992,9,152.01,3.97,7,-1.0,-5.3846893227178126e-09
2002,12,240.2,-0.32,2,-7.1795860596832236e-09,1.0
2017,7,122.87,6.93,5,-0.49999999637300596,-0.8660254058784846
2009,4,143.24,9.22,7,0.8660254049810362,-0.49999999792743216
2017,7,201.42,5.4,2,-0.49999999637300596,-0.8660254058784846
1997,1,185.22,3.97,1,0.499999999481858,0.8660254040835881
1990,2,148.87,9.71,3,0.8660254031861399,0.500000001036284
1992,3,284.41,-1.05,0,1.0,1.7948965149208059e-09
2002,5,176.01,0.4,1,0.5000000025907099,-0.8660254022886916
2017,12,230.31,4.66,3,-7.1795860596832236e-09,1.0
2014,5,154.24,3.76,0,0.5000000025907099,-0.8660254022886916
2022,7,230.82,10.5,5,-0.49999999637300596,-0.8660254058784846
1995,9,248.09,0.11,2,-1.0,-5.3846893227178126e-09
2021,10,186.77,7.79,3,-0.8660254067759328,0.4999999948185802
2010,9,58.17,6.92,6,-1.0,-5.3846893227178126e-09
2005,6,176.05,0.08,6,3.5897930298416118e-09,-1.0
2010,7,274.72,8.27,5,-0.49999999637300596,-0.8660254058784846
2000,12,70.97,8.36,4,-7.1795860596832236e-09,1.0
2024,8,196.05,5.58,4,-0.8660254013912434,-0.5000000041451357
2008,4,58.55,-0.22,2,0.8660254049810362,-0.49999999792743216
2009,7,171.81,3.48,5,-0.49999999637300596,-0.8660254058784846
2007,6,222.97,5.34,1,3.5897930298416118e-09,-1.0
2003,8,145.13,5.89,1,-0.8660254013912434,-0.5000000041451357
2004,1,78.49,6.23,5,0.499999999481858,0.8660254040835881
2020,5,286.85,7.81,3,0.5000000025907099,-0.8660254022886916
1990,12,283.27,11.07,3,-7.1795860596832236e-09,1.0
1992,3,248.81,0.54,0,1.0,1.7948965149208059e-09
2005,9,101.92,5.46,6,-1.0,-5.3846893227178126e-09
2012,9,243.22,7.76,6,-1.0,-5.3846893227178126e-09
2000,3,133.73,4.18,1,1.0,1.7948965149208059e-09
2001,10,202.27,6.99,5,-0.8660254067759328,0.4999999948185802
1999,12,161.82,6.11,1,-7.1795860596832236e-09,1.0
2021,2,112.6,9.84,0,0.8660254031861399,0.500000001036284
2005,5,213.27,8.47,3,0.5000000025907099,-0.8660254022886916
1997,4,229.77,3.16,1,0.8660254049810362,-0.49999999792743216
2001,7,182.08,0.72,3,-0.49999999637300596,-0.8660254058784846
2013,12,90.51,-1.6,5,-7.1795860596832236e-09,1.0
2017,8,173.63,8.36,1,-0.8660254013912434,-0.5000000041451357
1997,4,242.25,8.68,6,0.8660254049810362,-0.49999999792743216
2017,3,261.63,10.08,3,1.0,1.7948965149208059e-09
2015,9,56.74,1.94,4,-1.0,-5.3846893227178126e-09
1997,8,96.65,3.8,2,-0.8660254013912434,-0.5000000041451357
2017,11,282.52,3.7,7,-0.5000000056995618,0.8660254004937951
2017,11,245.43,5.48,1,-0.5000000056995618,0.8660254004937951
2016,7,229.63,7.89,7,-0.49999999637300596,-0.8660254058784846
2006,11,84.49,6.14,6,-0.5000000056995618,0.8660254004937951
1998,8,51.09,-1.24,7,-0.8660254013912434,-0.5000000041451357
2022,8,197.2,7.68,4,-0.8660254013912434,-0.5000000041451357
2009,10,266.51,6.6,5,-0.8660254067759328,0.4999999948185802
2002,8,67.81,6.42,0,-0.8660254013912434,-0.5000000041451357
2017,11,67.34,11.0,5,-0.5000000056995618,0.8660254004937951
2018,1,299.64,3.68,2,0.499999999481858,0.8660254040835881
2002,4,109.1,2.92,0,0.8660254049810362,-0.49999999792743216
2024,10,216.32,0.51,3,-0.8660254067759328,0.4999999948185802
1995,7,189.45,2.53,4,-0.49999999637300596,-0.8660254058784846
2007,6,153.63,6.83,7,3.5897930298416118e-09,-1.0
1994,3,250.73,4.86,3,1.0,1.7948965149208059e-09
2014,3,109.47,5.0,7,1.0,1.7948965149208059e-09
1991,12,119.96,-0.43,7,-7.1795860596832236e-09,1.0
1999,4,116.6,4.17,7,0.8660254049810362,-0.49999999792743216
2019,10,186.79,3.02,4,-0.8660254067759328,0.4999999948185802
1994,6,214.01,7.92,0,3.5897930298416118e-09,-1.0
2022,1,73.16,-0.57,5,0.499999999481858,0.8660254040835881
1990,10,86.67,8.72,5,-0.8660254067759328,0.4999999948185802
2007,4,79.55,4.94,0,0.8660254049810362,-0.49999999792743216
2021,9,212.85,7.3,3,-1.0,-5.3846893227178126e-09
2000,7,206.36,11.84,3,-0.49999999637300596,-0.8660254058784846
2010,11,257.54,9.19,4,-0.5000000056995618,0.8660254004937951
2015,6,121.63,4.9,2,3.5897930298416118e-09,-1.0
2014,11,233.15,3.28,5,-0.5000000056995618,0.8660254004937951
2011,5,121.29,10.36,4,0.5000000025907099,-0.8660254022886916
2016,12,237.92,0.11,6,-7.1795860596832236e-09,1.0
2002,2,202.0,1.7,0,0.8660254031861399,0.500000001036284
2022,2,153.49,10.18,0,0.8660254031861399,0.500000001036284
2023,6,208.77,1.6,7,3.5897930298416118e-09,-1.0
2024,9,261.33,0.51,3,-1.0,-5.3846893227178126e-09
1990,12,105.48,9.39,0,-7.1795860596832236e-09,1.0
2010,9,203.75,4.15,5,-1.0,-5.3846893227178126e-09
1995,1,298.33,10.38,2,0.499999999481858,0.8660254040835881
2017,7,249.35,2.32,0,-0.49999999637300596,-0.8660254058784846
2006,7,124.83,6.16,2,-0.49999999637300596,-0.8660254058784846
1994,10,246.14,2.29,6,-0.8660254067759328,0.4999999948185802
2020,2,173.72,9.68,3,0.8660254031861399,0.500000001036284
1994,12,245.2,2.52,3,-7.1795860596832236e-09,1.0
1992,10,74.43,2.36,4,-0.8660254067759328,0.4999999948185802
2012,4,263.83,5.6,6,0.8660254049810362,-0.49999999792743216
1999,8,298.61,6.55,7,-0.8660254013912434,-0.5000000041451357
1999,6,160.44,1.2,0,3.5897930298416118e-09,-1.0
2008,11,178.13,-1.81,2,-0.5000000056995618,0.8660254004937951
2006,7,96.77,0.7,2,-0.49999999637300596,-0.8660254058784846
2010,10,220.89,9.59,0,-0.8660254067759328,0.4999999948185802
2003,11,69.38,10.41,6,-0.5000000056995618,0.8660254004937951
1998,11,191.66,7.43,1,-0.5000000056995618,0.8660254004937951
1990,6,154.61,1.7,6,3.5897930298416118e-09,-1.0
2002,9,99.99,0.64,2,-1.0,-5.3846893227178126e-09
1993,11,256.24,0.59,6,-0.5000000056995618,0.8660254004937951
1990,12,237.78,10.67,6,-7.1795860596832236e-09,1.0
2021,10,124.93,5.24,3,-0.8660254067759328,0.4999999948185802
2023,10,146.57,5.48,6,-0.8660254067759328,0.4999999948185802
2017,9,113.15,4.65,2,-1.0,-5.3846893227178126e-09
2020,6,102.45,7.59,5,3.5897930298416118e-09,-1.0
1997,6,105.34,5.6,2,3.5897930298416118e-09,-1.0
2015,9,83.45,6.96,7,-1.0,-5.3846893227178126e-09
2023,10,134.74,10.99,0,-0.8660254067759328,0.4999999948185802
1992,9,223.44,8.54,7,-1.0,-5.3846893227178126e-09
2001,3,115.78,1.39,3,1.0,1.7948965149208059e-09
1990,7,225.73,2.06,1,-0.49999999637300596,-0.8660254058784846
1994,3,241.33,9.24,1,1.0,1.7948965149208059e-09
2019,4,134.55,5.2,1,0.8660254049810362,-0.49999999792743216
2019,9,64.42,-0.15,6,-1.0,-5.3846893227178126e-09
2006,10,229.45,-1.1,2,-0.8660254067759328,0.4999999948185802
2012,8,84.72,0.33,7,-0.8660254013912434,-0.5000000041451357
2004,6,118.49,4.22,4,3.5897930298416118e-09,-1.0
2010,6,197.9,-1.4,5,3.5897930298416118e-09,-1.0
2003,8,279.88,-0.7,2,-0.8660254013912434,-0.5000000041451357
1991,2,238.8,8.27,6,0.8660254031861399,0.500000001036284
2000,5,117.31,10.98,3,0.5000000025907099,-0.8660254022886916
2023,7,253.19,-1.25,5,-0.49999999637300596,-0.8660254058784846
2023,12,152.45,0.82,7,-7.1795860596832236e-09,1.0
2007,3,86.04,-0.37,7,1.0,1.7948965149208059e-09
2019,8,127.36,6.02,4,-0.8660254013912434,-0.5000000041451357
2004,3,255.45,9.16,4,1.0,1.7948965149208059e-09
2016,4,142.74,4.11,1,0.8660254049810362,-0.49999999792743216
2023,10,144.99,-1.54,1,-0.8660254067759328,0.4999999948185802
2022,10,294.1,3.27,6,-0.8660254067759328,0.4999999948185802
2013,6,179.06,0.34,4,3.5897930298416118e-09,-1.0
2004,6,174.2,1.86,0,3.5897930298416118e-09,-1.0
2019,2,232.48,-0.43,5,0.8660254031861399,0.500000001036284
2006,2,290.42,3.08,7,0.8660254031861399,0.500000001036284
1994,3,297.33,5.75,1,1.0,1.7948965149208059e-09
2018,3,245.06,8.97,4,1.0,1.7948965149208059e-09
1993,4,267.87,3.33,0,0.8660254049810362,-0.49999999792743216
1999,4,276.83,-1.98,6,0.8660254049810362,-0.49999999792743216
2006,4,236.25,7.4,7,0.8660254049810362,-0.49999999792743216
1999,10,191.11,7.7,4,-0.8660254067759328,0.4999999948185802
2006,10,112.52,-0.17,3,-0.8660254067759328,0.4999999948185802
2009,11,232.18,4.8,7,-0.5000000056995618,0.8660254004937951
2013,3,175.46,-1.29,0,1.0,1.7948965149208059e-09
1994,1,279.29,6.69,0,0.499999999481858,0.8660254040835881
2023,9,50.34,10.58,1,-1.0,-5.3846893227178126e-09
1995,2,280.06,3.75,5,0.8660254031861399,0.500000001036284
1991,3,287.49,4.59,0,1.0,1.7948965149208059e-09
2002,2,104.87,11.37,0,0.8660254031861399,0.500000001036284
2000,6,269.76,8.24,7,3.5897930298416118e-09,-1.0
2012,6,197.54,10.62,7,3.5897930298416118e-09,-1.0
2005,1,123.35,-0.05,6,0.499999999481858,0.8660254040835881
2020,4,218.87,4.59,6,0.8660254049810362,-0.49999999792743216
2000,10,249.38,2.39,3,-0.8660254067759328,0.4999999948185802
2005,5,155.38,6.69,1,0.5000000025907099,-0.8660254022886916
1997,12,205.3,9.5,6,-7.1795860596832236e-09,1.0
1993,6,100.38,-0.06,2,3.5897930298416118e-09,-1.0
1993,5,58.15,8.25,6,0.5000000025907099,-0.8660254022886916
2014,3,283.88,5.91,7,1.0,1.7948965149208059e-09
1992,3,88.56,-0.59,7,1.0,1.7948965149208059e-09
2021,3,178.44,8.86,4,1.0,1.7948965149208059e-09
1992,6,71.3,5.74,1,3.5897930298416118e-09,-1.0
2016,4,263.95,2.38,6,0.8660254049810362,-0.49999999792743216
2018,4,242.87,-0.2,5,0.8660254049810362,-0.49999999792743216
2021,3,98.35,1.36,6,1.0,1.7948965149208059e-09
2008,4,253.44,5.72,5,0.8660254049810362,-0.49999999792743216
2010,8,135.32,5.61,7,-0.8660254013912434,-0.5000000041451357
1994,3,259.8,11.03,0,1.0,1.7948965149208059e-09
2007,10,112.67,1.0,0,-0.8660254067759328,0.4999999948185802
2017,3,167.9,0.68,3,1.0,1.7948965149208059e-09
2011,6,115.38,9.83,2,3.5897930298416118e-09,-1.0
2010,1,217.48,2.96,4,0.499999999481858,0.8660254040835881
1995,10,63.6,3.35,2,-0.8660254067759328,0.4999999948185802
1990,6,194.76,0.45,2,3.5897930298416118e-09,-1.0
1994,11,234.36,1.66,3,-0.5000000056995618,0.8660254004937951
2001,9,98.85,10.16,1,-1.0,-5.3846893227178126e-09
2015,3,109.24,-1.38,6,1.0,1.7948965149208059e-09
2023,2,231.42,6.21,7,0.8660254031861399,0.500000001036284
2003,3,153.92,9.14,2,1.0,1.7948965149208059e-09
2015,12,205.72,10.69,4,-7.1795860596832236e-09,1.0
2016,3,156.67,7.04,5,1.0,1.7948965149208059e-09
1998,2,154.7,-0.59,1,0.8660254031861399,0.500000001036284
2015,11,125.14,5.52,7,-0.5000000056995618,0.8660254004937951
2011,4,196.26,6.44,7,0.8660254049810362,-0.49999999792743216
2019,8,199.83,2.94,3,-0.8660254013912434,-0.5000000041451357
2006,7,238.05,9.07,3,-0.49999999637300596,-0.8660254058784846
2015,10,175.42,5.3,2,-0.8660254067759328,0.4999999948185802
1990,9,190.48,-1.53,7,-1.0,-5.3846893227178126e-09
1997,8,261.89,11.06,1,-0.8660254013912434,-0.5000000041451357
2024,7,60.09,7.28,7,-0.49999999637300596,-0.8660254058784846
2004,6,179.87,11.27,6,3.5897930298416118e-09,-1.0
2011,3,81.56,6.57,1,1.0,1.7948965149208059e-09
2003,10,221.38,7.44,1,-0.8660254067759328,0.4999999948185802
2015,4,273.59,0.0,2,0.8660254049810362,-0.49999999792743216
2017,8,156.16,-1.9,5,-0.8660254013912434,-0.5000000041451357
2012,12,208.95,-0.34,0,-7.1795860596832236e-09,1.0
2003,2,142.36,0.9,2,0.8660254031861399,0.500000001036284
2013,12,238.97,5.74,7,-7.1795860596832236e-09,1.0
1991,6,197.33,1.45,6,3.5897930298416118e-09,-1.0
2015,1,201.77,4.68,3,0.499999999481858,0.8660254040835881
2003,7,93.35,9.55,4,-0.49999999637300596,-0.8660254058784846
1996,4,51.71,6.03,3,0.8660254049810362,-0.49999999792743216
1992,12,206.44,5.85,0,-7.1795860596832236e-09,1.0
2012,1,78.06,11.28,6,0.499999999481858,0.8660254040835881
2007,5,83.37,2.45,1,0.5000000025907099,-0.8660254022886916
2024,5,90.92,8.89,3,0.5000000025907099,-0.8660254022886916
2004,6,149.99,10.19,7,3.5897930298416118e-09,-1.0
2014,12,111.18,9.95,2,-7.1795860596832236e-09,1.0
2017,8,288.38,4.09,2,-0.8660254013912434,-0.5000000041451357
1999,4,219.21,5.87,2,0.8660254049810362,-0.49999999792743216
2006,12,98.55,3.99,1,-7.1795860596832236e-09,1.0
2011,7,250.97,-0.95,0,-0.49999999637300596,-0.8660254058784846
2015,11,120.07,10.87,1,-0.5000000056995618,0.8660254004937951
2014,4,249.95,8.16,2,0.8660254049810362,-0.49999999792743216
2006,2,167.26,9.3,6,0.8660254031861399,0.500000001036284
2002,8,169.99,1.25,5,-0.8660254013912434,-0.5000000041451357
2009,5,145.61,6.13,2,0.5000000025907099,-0.8660254022886916
2014,10,111.72,0.07,3,-0.8660254067759328,0.4999999948185802
1993,4,221.76,8.7,6,0.8660254049810362,-0.49999999792743216
1999,12,175.84,0.99,7,-7.1795860596832236e-09,1.0
1992,2,52.22,5.59,6,0.8660254031861399,0.500000001036284
2007,7,130.39,3.43,4,-0.49999999637300596,-0.8660254058784846
2011,5,241.56,10.64,2,0.5000000025907099,-0.8660254022886916
2023,9,123.86,4.42,3,-1.0,-5.3846893227178126e-09
1997,7,221.3,2.28,0,-0.49999999637300596,-0.8660254058784846
2008,9,100.74,-1.74,5,-1.0,-5.3846893227178126e-09
1995,12,239.17,6.78,5,-7.1795860596832236e-09,1.0
2015,10,156.93,5.07,7,-0.8660254067759328,0.4999999948185802
2023,10,51.99,7.42,3,-0.8660254067759328,0.4999999948185802
1995,5,212.41,6.12,6,0.5000000025907099,-0.8660254022886916
2022,11,194.07,8.63,3,-0.5000000056995618,0.8660254004937951
2011,6,192.51,-0.42,4,3.5897930298416118e-09,-1.0
2010,8,287.97,-1.56,6,-0.8660254013912434,-0.5000000041451357
1995,10,143.47,2.28,7,-0.8660254067759328,0.4999999948185802
1995,6,275.13,9.97,4,3.5897930298416118e-09,-1.0
1993,11,50.57,11.36,5,-0.5000000056995618,0.8660254004937951
2019,4,290.67,1.32,7,0.8660254049810362,-0.49999999792743216
2000,2,187.95,2.89,1,0.8660254031861399,0.500000001036284
2019,6,177.41,11.54,0,3.5897930298416118e-09,-1.0
2020,12,272.84,2.38,0,-7.1795860596832236e-09,1.0
2013,9,209.04,6.73,2,-1.0,-5.3846893227178126e-09
1998,8,180.39,1.32,4,-0.8660254013912434,-0.5000000041451357
1992,3,146.08,10.05,3,1.0,1.7948965149208059e-09
2020,5,214.8,8.07,2,0.5000000025907099,-0.8660254022886916
2013,6,63.28,0.35,5,3.5897930298416118e-09,-1.0
2020,7,111.96,5.7,3,-0.49999999637300596,-0.8660254058784846
1995,2,75.21,4.38,4,0.8660254031861399,0.500000001036284
1991,6,176.39,8.78,3,3.5897930298416118e-09,-1.0
2009,2,74.11,8.19,2,0.8660254031861399,0.500000001036284
2017,8,252.84,7.69,3,-0.8660254013912434,-0.5000000041451357
2000,7,122.83,7.88,4,-0.49999999637300596,-0.8660254058784846
1993,2,205.61,10.5,1,0.8660254031861399,0.500000001036284
2004,4,133.45,8.8,6,0.8660254049810362,-0.49999999792743216
1995,7,224.86,5.81,0,-0.49999999637300596,-0.8660254058784846
2019,9,138.42,10.38,1,-1.0,-5.3846893227178126e-09
1991,3,144.83,2.93,7,1.0,1.7948965149208059e-09
2004,10,170.02,10.24,5,-0.8660254067759328,0.4999999948185802
2000,10,130.89,6.55,5,-0.8660254067759328,0.4999999948185802
1997,8,92.63,9.45,2,-0.8660254013912434,-0.5000000041451357
2015,9,159.24,7.87,3,-1.0,-5.3846893227178126e-09
1994,8,215.89,2.01,1,-0.8660254013912434,-0.5000000041451357
1995,4,131.54,11.92,0,0.8660254049810362,-0.49999999792743216
2015,4,252.41,1.96,3,0.8660254049810362,-0.49999999792743216
1993,11,255.19,5.62,4,-0.5000000056995618,0.8660254004937951
2008,7,102.16,1.92,1,-0.49999999637300596,-0.8660254058784846
2009,4,117.48,4.46,5,0.8660254049810362,-0.49999999792743216
2022,11,50.58,6.6,5,-0.5000000056995618,0.8660254004937951
2009,10,138.18,1.06,2,-0.8660254067759328,0.4999999948185802
2001,10,278.2,5.4,1,-0.8660254067759328,0.4999999948185802
1990,7,245.58,9.61,1,-0.49999999637300596,-0.8660254058784846
2015,9,290.12,10.36,5,-1.0,-5.3846893227178126e-09
2003,12,103.56,2.05,4,-7.1795860596832236e-09,1.0
2000,9,193.08,0.19,4,-1.0,-5.3846893227178126e-09
2002,9,141.18,2.55,0,-1.0,-5.3846893227178126e-09
1992,10,203.97,0.85,7,-0.8660254067759328,0.4999999948185802
2022,12,236.02,8.2,7,-7.1795860596832236e-09,1.0
1995,10,73.74,11.45,5,-0.8660254067759328,0.4999999948185802
1999,6,71.95,2.46,1,3.5897930298416118e-09,-1.0
1994,1,77.2,2.41,2,0.499999999481858,0.8660254040835881
2012,12,120.2,7.89,4,-7.1795860596832236e-09,1.0
1999,8,236.19,7.58,7,-0.8660254013912434,-0.5000000041451357
1991,6,209.65,4.11,1,3.5897930298416118e-09,-1.0
2002,7,125.08,2.4,0,-0.49999999637300596,-0.8660254058784846
1991,2,264.01,4.73,2,0.8660254031861399,0.500000001036284
2009,3,232.16,7.84,3,1.0,1.7948965149208059e-09
1990,6,293.21,3.8,5,3.5897930298416118e-09,-1.0
1998,3,221.41,10.16,1,1.0,1.7948965149208059e-09
2006,5,229.3,7.38,3,0.5000000025907099,-0.8660254022886916
1998,4,255.84,7.17,3,0.8660254049810362,-0.49999999792743216
2000,5,281.37,7.8,0,0.5000000025907099,-0.8660254022886916
2004,8,119.34,10.86,5,-0.8660254013912434,-0.5000000041451357
2013,4,211.48,3.21,3,0.8660254049810362,-0.49999999792743216
2024,9,153.08,4.56,5,-1.0,-5.3846893227178126e-09
2019,3,107.37,-0.88,7,1.0,1.7948965149208059e-09
2020,12,98.03,1.91,0,-7.1795860596832236e-09,1.0
1994,7,74.51,2.38,2,-0.49999999637300596,-0.8660254058784846
2003,7,262.11,11.88,3,-0.49999999637300596,-0.8660254058784846
2000,1,52.86,3.77,3,0.499999999481858,0.8660254040835881
1998,3,298.68,0.63,0,1.0,1.7948965149208059e-09
2023,10,291.17,11.12,1,-0.8660254067759328,0.4999999948185802
2001,1,182.69,4.17,4,0.499999999481858,0.8660254040835881
2024,8,235.7,1.72,3,-0.8660254013912434,-0.5000000041451357
2024,10,164.58,10.22,1,-0.8660254067759328,0.4999999948185802
1990,5,104.89,6.13,6,0.5000000025907099,-0.8660254022886916
2011,4,234.77,6.89,7,0.8660254049810362,-0.49999999792743216
2018,3,162.1,1.99,3,1.0,1.7948965149208059e-09
1997,7,266.53,7.43,1,-0.49999999637300596,-0.8660254058784846
2000,8,265.12,9.79,3,-0.8660254013912434,-0.5000000041451357
2003,8,289.58,6.82,4,-0.8660254013912434,-0.5000000041451357
2019,1,224.61,8.34,6,0.499999999481858,0.8660254040835881
2024,7,173.1,2.18,2,-0.49999999637300596,-0.8660254058784846
2010,5,190.23,11.4,5,0.5000000025907099,-0.8660254022886916
1994,2,139.7,8.21,3,0.8660254031861399,0.500000001036284
2008,8,214.85,1.15,2,-0.8660254013912434,-0.5000000041451357
2003,2,73.06,1.45,7,0.8660254031861399,0.500000001036284
2015,6,297.91,11.13,1,3.5897930298416118e-09,-1.0
1993,12,65.79,4.24,0,-7.1795860596832236e-09,1.0
2014,5,200.66,2.62,2,0.5000000025907099,-0.8660254022886916
2014,6,122.66,4.56,5,3.5897930298416118e-09,-1.0
2007,11,255.54,3.44,5,-0.5000000056995618,0.8660254004937951
1997,10,207.48,8.0,2,-0.8660254067759328,0.4999999948185802
2003,8,201.85,3.15,0,-0.8660254013912434,-0.5000000041451357
2021,9,237.14,-1.21,6,-1.0,-5.3846893227178126e-09
2022,3,79.52,-1.78,4,1.0,1.7948965149208059e-09
2012,3,127.93,11.86,2,1.0,1.7948965149208059e-09
2004,7,176.47,7.71,7,-0.49999999637300596,-0.8660254058784846
